1003,1410
1004,1104
1004,889
1005,100
1005,1014
1005,1039
1005,1050
1005,1057
1005,1061
1005,1067
1005,1075
1005,1110
1005,1112
1005,1113
1005,1117
1005,1120
1005,1156
1005,116
1005,1168
1005,1233
1005,1246
1005,1251
1005,1255
1005,1256
1005,1264
1005,1266
1005,1283
1005,1289
1005,1291
1005,1292
1005,131
1005,1314
1005,1316
1005,1324
1005,1335
1005,1341
1005,1342
1005,1349
1005,1350
1005,1351
1005,1352
1005,1360
1005,1362
1005,1364
1005,1375
1005,1397
1005,1400
1005,1408
1005,1409
1005,1424
1005,1427
1005,143
1005,1437
1005,1441
1005,1472
1005,1475
1005,1488
1005,212
1005,234
1005,241
1005,259
1005,27
1005,271
1005,282
1005,285
1005,30
1005,301
1005,302
1005,309
1005,324
1005,326
1005,338
1005,349
1005,350
1005,369
1005,370
1005,395
1005,42
1005,421
1005,423
1005,431
1005,434
1005,452
1005,454
1005,455
1005,459
1005,468
1005,486
1005,492
1005,5
1005,50
1005,505
1005,508
1005,52
1005,566
1005,57
1005,571
1005,58
1005,61
1005,621
1005,622
1005,624
1005,629
1005,655
1005,670
1005,676
1005,682
1005,689
1005,7
1005,710
1005,721
1005,741
1005,754
1005,775
1005,809
1005,82
1005,839
1005,844
1005,849
1005,856
1005,857
1005,890
1005,892
1005,936
1005,946
1005,947
1005,959
1006,1049
1006,105
1006,1050
1006,107
1006,1079
1006,1112
1006,1113
1006,1117
1006,114
1006,1149
1006,116
1006,1168
1006,1188
1006,1228
1006,1231
1006,1233
1006,1236
1006,1241
1006,1246
1006,1250
1006,1255
1006,1258
1006,1261
1006,1289
1006,1291
1006,1302
1006,1335
1006,1340
1006,1342
1006,1343
1006,1351
1006,1364
1006,1377
1006,1416
1006,1420
1006,1424
1006,1427
1006,143
1006,1437
1006,1456
1006,1472
1006,1475
1006,1476
1006,1491
1006,157
1006,195
1006,197
1006,212
1006,241
1006,250
1006,258
1006,271
1006,30
1006,301
1006,302
1006,305
1006,320
1006,324
1006,342
1006,350
1006,351
1006,357
1006,370
1006,376
1006,378
1006,380
1006,395
1006,405
1006,406
1006,42
1006,421
1006,423
1006,435
1006,44
1006,441
1006,447
1006,459
1006,482
1006,483
1006,486
1006,5
1006,500
1006,508
1006,517
1006,52
1006,541
1006,553
1006,576
1006,583
1006,601
1006,603
1006,61
1006,610
1006,62
1006,624
1006,634
1006,644
1006,652
1006,670
1006,673
1006,678
1006,710
1006,72
1006,736
1006,754
1006,755
1006,775
1006,809
1006,829
1006,834
1006,844
1006,861
1006,885
1006,890
1006,91
1006,915
1006,958
1006,959
1006,964
1006,989
1007,1000
1007,1159
1007,1186
1007,1285
1007,1334
1007,1336
1007,1370
1007,1378
1007,147
1007,230
1007,266
1007,273
1007,277
1007,286
1007,311
1007,315
1007,422
1007,481
1007,562
1007,570
1007,618
1007,627
1007,636
1007,665
1007,704
1007,708
1007,740
1007,746
1007,77
1007,787
1007,79
1007,815
1007,828
1007,860
1007,895
1007,900
1007,970
1008,1015
1008,1019
1008,1059
1008,1095
1008,1148
1008,1192
1008,1196
1008,1234
1008,1247
1008,1262
1008,1294
1008,1372
1008,1373
1008,1393
1008,1395
1008,140
1008,1449
1008,152
1008,160
1008,170
1008,205
1008,21
1008,289
1008,325
1008,355
1008,356
1008,403
1008,418
1008,438
1008,439
1008,498
1008,521
1008,554
1008,573
1008,579
1008,593
1008,60
1008,680
1008,707
1008,720
1008,724
1008,739
1008,759
1008,781
1008,804
1008,812
1008,825
1008,84
1008,841
1008,858
1008,873
1008,876
1008,896
1008,968
1008,974
1008,999
1009,1053
1009,109
1009,1138
1009,117
1009,1296
1009,1297
1009,1353
1009,136
1009,1365
1009,1389
1009,144
1009,1492
1009,161
1009,173
1009,280
1009,297
1009,33
1009,534
1009,596
1009,598
1009,606
1009,650
1009,743
1009,793
1009,942
101,1181
101,1219
101,1268
101,1275
101,1300
101,1304
101,134
101,1346
101,1354
101,1359
101,1391
101,1403
101,1482
101,174
101,260
101,312
101,319
101,370
101,400
101,427
101,475
101,523
101,525
101,595
101,600
101,633
101,647
101,734
101,794
101,805
101,807
101,817
101,838
101,978
101,982
101,993
1010,1
1010,1002
1010,104
1010,1074
1010,1082
1010,1151
1010,1163
1010,1174
1010,1178
1010,118
1010,134
1010,1471
1010,164
1010,169
1010,19
1010,210
1010,225
1010,270
1010,304
1010,363
1010,375
1010,411
1010,427
1010,472
1010,525
1010,555
1010,574
1010,575
1010,659
1010,669
1010,698
1010,734
1010,823
1010,878
1010,943
1010,971
1011,1053
1011,1097
1011,1107
1011,115
1011,1175
1011,1185
1011,1204
1011,1299
1011,1315
1011,1376
1011,1438
1011,1466
1011,1473
1011,177
1011,180
1011,191
1011,263
1011,294
1011,295
1011,299
1011,332
1011,344
1011,371
1011,462
1011,595
1011,66
1011,663
1011,699
1011,731
1011,824
1011,827
1011,866
1011,95
1011,972
1012,1021
1012,1026
1012,1091
1012,110
1012,1142
1012,1167
1012,1197
1012,1201
1012,1244
1012,1253
1012,1259
1012,1266
1012,128
1012,1280
1012,1328
1012,1448
1012,246
1012,283
1012,336
1012,419
1012,448
1012,489
1012,524
1012,537
1012,623
1012,64
1012,696
1012,697
1012,728
1012,750
1012,848
1012,879
1012,909
1012,984
1013,1104
1013,1281
1014,100
1014,1005
1014,1043
1014,105
1014,1050
1014,1060
1014,1079
1014,1110
1014,1112
1014,1113
1014,1117
1014,1140
1014,1143
1014,1149
1014,116
1014,1168
1014,1188
1014,1228
1014,1233
1014,1236
1014,1241
1014,1250
1014,1256
1014,1258
1014,1289
1014,1291
1014,1292
1014,1302
1014,131
1014,1314
1014,1332
1014,1335
1014,1340
1014,1343
1014,1352
1014,1360
1014,1362
1014,1364
1014,1375
1014,1397
1014,1400
1014,1408
1014,1424
1014,1427
1014,143
1014,1437
1014,1441
1014,1456
1014,1472
1014,1475
1014,1491
1014,153
1014,157
1014,214
1014,232
1014,241
1014,271
1014,285
1014,30
1014,301
1014,302
1014,309
1014,320
1014,324
1014,326
1014,338
1014,350
1014,351
1014,370
1014,376
1014,378
1014,395
1014,42
1014,421
1014,435
1014,44
1014,441
1014,447
1014,452
1014,459
1014,47
1014,482
1014,492
1014,5
1014,50
1014,508
1014,517
1014,52
1014,541
1014,548
1014,553
1014,566
1014,57
1014,571
1014,58
1014,583
1014,601
1014,603
1014,609
1014,622
1014,624
1014,710
1014,741
1014,754
1014,809
1014,82
1014,829
1014,844
1014,885
1014,890
1014,91
1014,914
1014,919
1014,936
1014,946
1014,947
1014,958
1014,959
1015,1008
1015,1019
1015,1059
1015,1095
1015,1096
1015,1105
1015,1137
1015,1192
1015,1195
1015,1196
1015,1223
1015,1247
1015,1262
1015,1294
1015,13
1015,133
1015,1372
1015,1373
1015,1380
1015,1395
1015,140
1015,1449
1015,1484
1015,150
1015,151
1015,152
1015,158
1015,160
1015,170
1015,205
1015,223
1015,289
1015,318
1015,325
1015,356
1015,367
1015,418
1015,438
1015,466
1015,471
1015,498
1015,506
1015,545
1015,55
1015,551
1015,554
1015,573
1015,579
1015,593
1015,60
1015,643
1015,657
1015,674
1015,707
1015,720
1015,724
1015,759
1015,812
1015,825
1015,851
1015,858
1015,873
1015,896
1015,952
1015,955
1015,968
1015,980
1016,111
1016,1229
1016,1262
1016,1373
1016,1449
1016,1464
1016,170
1016,388
1016,498
1016,554
1016,765
1016,816
1016,825
1017,1406
1017,457
1017,527
1017,538
1017,54
1017,748
1017,819
1017,836
1017,89
1018,1064
1018,1124
1018,138
1018,1486
1018,192
1018,201
1018,449
1018,513
1018,763
1018,83
1018,92
1019,1008
1019,1015
1019,1095
1019,1148
1019,1195
1019,1294
1019,133
1019,1372
1019,1395
1019,289
1019,325
1019,724
1019,759
1019,812
1019,858
1019,952
102,1034
102,104
102,1044
102,1052
102,1083
102,1119
102,118
102,120
102,1202
102,1204
102,1209
102,1220
102,1242
102,1279
102,1287
102,1305
102,1312
102,1319
102,1330
102,1331
102,1347
102,1369
102,1398
102,1399
102,1405
102,1414
102,142
102,1470
102,168
102,19
102,194
102,209
102,210
102,216
102,22
102,245
102,254
102,262
102,274
102,278
102,310
102,343
102,377
102,387
102,408
102,409
102,442
102,460
102,529
102,574
102,582
102,605
102,620
102,63
102,659
102,70
102,732
102,753
102,762
102,779
102,81
102,823
102,840
102,847
102,855
102,868
102,913
102,93
102,934
102,965
102,98
102,987
1020,100
1020,1001
1020,1071
1020,1079
1020,1109
1020,1112
1020,1113
1020,1122
1020,1140
1020,1149
1020,1154
1020,1168
1020,1183
1020,1231
1020,1233
1020,1246
1020,1251
1020,1258
1020,1264
1020,1289
1020,1291
1020,1324
1020,1335
1020,1350
1020,1351
1020,1352
1020,1362
1020,1397
1020,1400
1020,1408
1020,1441
1020,1455
1020,1457
1020,1461
1020,1472
1020,1475
1020,197
1020,238
1020,271
1020,30
1020,309
1020,320
1020,324
1020,326
1020,338
1020,342
1020,357
1020,369
1020,376
1020,406
1020,447
1020,452
1020,455
1020,483
1020,492
1020,5
1020,50
1020,505
1020,508
1020,514
1020,517
1020,535
1020,541
1020,549
1020,566
1020,601
1020,619
1020,624
1020,644
1020,652
1020,678
1020,682
1020,693
1020,702
1020,730
1020,741
1020,775
1020,797
1020,805
1020,809
1020,82
1020,839
1020,857
1020,863
1020,886
1020,890
1020,907
1020,91
1020,915
1020,918
1020,967
1020,989
1021,1012
1021,1026
1021,1033
1021,1091
1021,1111
1021,1142
1021,1167
1021,1253
1021,128
1021,1439
1021,336
1021,489
1021,524
1021,623
1021,64
1021,697
1021,750
1021,879
1021,909
1021,928
1022,1045
1022,1051
1022,1076
1022,108
1022,1083
1022,1101
1022,1155
1022,1177
1022,1222
1022,1240
1022,1248
1022,1268
1022,1271
1022,1293
1022,1295
1022,1312
1022,1369
1022,14
1022,1421
1022,146
1022,1460
1022,1489
1022,159
1022,168
1022,179
1022,237
1022,267
1022,29
1022,322
1022,331
1022,341
1022,377
1022,414
1022,497
1022,526
1022,529
1022,569
1022,59
1022,626
1022,63
1022,65
1022,68
1022,701
1022,733
1022,75
1022,790
1022,826
1022,835
1022,898
1022,917
1022,939
1022,986
1022,997
1023,1148
1023,1193
1023,1234
1023,1247
1023,403
1023,579
1023,84
1023,896
1024,307
1025,1053
1025,1097
1025,115
1025,1175
1025,1185
1025,1204
1025,1299
1025,1315
1025,1365
1025,1438
1025,177
1025,294
1025,295
1025,332
1025,344
1025,371
1025,412
1025,420
1025,422
1025,462
1025,477
1025,520
1025,595
1025,606
1025,66
1025,699
1025,827
1025,866
1025,95
1025,972
1025,981
1026,1012
1026,1021
1026,1037
1026,110
1026,1142
1026,1167
1026,1197
1026,1243
1026,1244
1026,1253
1026,1259
1026,1266
1026,1280
1026,1328
1026,1448
1026,222
1026,246
1026,336
1026,394
1026,419
1026,437
1026,448
1026,45
1026,489
1026,524
1026,528
1026,537
1026,64
1026,696
1026,697
1026,728
1026,750
1026,848
1026,859
1026,879
1026,984
1027,1189
1027,1194
1027,1219
1027,1275
1027,1276
1027,1402
1027,1445
1027,174
1027,3
1027,479
1027,523
1027,647
1027,692
1027,770
1027,807
1027,978
1028,1118
1028,1191
1028,1260
1028,1282
1028,1325
1028,1463
1028,276
1028,314
1028,352
1028,436
1028,530
1028,760
1028,931
1028,996
1029,1053
1029,1107
1029,1145
1029,115
1029,1175
1029,1182
1029,1185
1029,1204
1029,1299
1029,1315
1029,1320
1029,1365
1029,1376
1029,1438
1029,1466
1029,1473
1029,177
1029,180
1029,191
1029,231
1029,243
1029,263
1029,294
1029,295
1029,299
1029,306
1029,332
1029,344
1029,371
1029,386
1029,420
1029,422
1029,477
1029,520
1029,595
1029,663
1029,699
1029,731
1029,824
1029,833
1029,866
1029,912
1029,920
1029,972
103,1126
103,117
103,1330
103,1365
103,1411
103,236
103,546
103,661
103,80
103,872
103,874
1030,1058
1030,1204
1030,1213
1030,127
1030,1276
1030,1357
1030,1365
1030,1366
1030,1391
1030,1426
1030,171
1030,180
1030,191
1030,209
1030,287
1030,413
1030,555
1030,624
1030,645
1030,729
1030,752
1030,767
1030,783
1030,805
1030,921
1030,949
1030,951
1030,977
1031,485
1031,502
1031,962
1032,11
1032,1104
1032,1118
1032,1191
1032,1227
1032,1260
1032,1282
1032,1325
1032,1463
1032,25
1032,256
1032,276
1032,314
1032,352
1032,760
1032,996
1033,1021
1033,1111
1033,1259
1033,1439
1033,489
1033,524
1033,697
1033,909
1033,928
1034,102
1034,1044
1034,1052
1034,1083
1034,120
1034,1202
1034,1204
1034,1208
1034,1312
1034,1319
1034,1330
1034,1331
1034,1405
1034,1470
1034,1489
1034,194
1034,216
1034,218
1034,22
1034,245
1034,254
1034,262
1034,274
1034,278
1034,310
1034,377
1034,387
1034,409
1034,442
1034,460
1034,574
1034,582
1034,637
1034,779
1034,840
1034,855
1034,868
1034,913
1034,93
1034,934
1034,98
1035,1042
1035,1127
1035,1180
1035,1355
1035,1405
1035,210
1035,327
1035,620
1035,632
1035,669
1035,698
1035,738
1035,751
1036,1081
1036,1235
1036,1469
1036,1493
1036,2
1036,235
1036,390
1036,398
1036,488
1036,519
1036,552
1036,558
1036,608
1036,937
1036,941
1036,957
1037,1026
1037,1077
1037,1085
1037,1112
1037,113
1037,1142
1037,1197
1037,1201
1037,1226
1037,1246
1037,1253
1037,1272
1037,1298
1037,130
1037,1410
1037,1435
1037,145
1037,153
1037,222
1037,281
1037,329
1037,385
1037,463
1037,47
1037,470
1037,484
1037,614
1037,658
1037,780
1037,786
1037,788
1037,800
1037,90
1037,969
1037,984
1038,1043
1038,1063
1038,1228
1038,1272
1038,1367
1038,1410
1038,1420
1038,145
1038,15
1038,240
1038,34
1038,382
1038,391
1038,422
1038,428
1038,463
1038,482
1038,491
1038,496
1038,624
1038,714
1038,821
1038,829
1038,966
1039,1001
1039,1005
1039,1050
1039,1112
1039,1113
1039,1117
1039,1168
1039,1181
1039,1183
1039,1241
1039,1250
1039,1251
1039,1283
1039,1289
1039,1292
1039,1324
1039,1335
1039,1341
1039,1352
1039,1360
1039,1362
1039,1375
1039,1397
1039,1400
1039,1408
1039,1420
1039,1441
1039,1442
1039,1454
1039,1475
1039,1488
1039,188
1039,214
1039,232
1039,241
1039,253
1039,271
1039,285
1039,302
1039,303
1039,312
1039,320
1039,338
1039,350
1039,369
1039,370
1039,376
1039,431
1039,454
1039,468
1039,482
1039,483
1039,505
1039,561
1039,57
1039,587
1039,603
1039,61
1039,621
1039,634
1039,676
1039,682
1039,7
1039,721
1039,741
1039,754
1039,775
1039,777
1039,78
1039,82
1039,845
1039,849
1039,861
1039,890
1039,936
1039,946
1039,947
1039,975
104,1
104,1002
104,1010
104,102
104,1108
104,1119
104,1163
104,1174
104,118
104,1222
104,134
104,1356
104,1451
104,1487
104,169
104,182
104,19
104,209
104,225
104,304
104,375
104,473
104,511
104,555
104,559
104,574
104,589
104,600
104,633
104,659
104,734
104,794
104,875
104,982
1040,1064
1040,1124
1040,1237
1040,1254
1040,138
1040,1486
1040,190
1040,192
1040,201
1040,284
1040,424
1040,43
1040,449
1040,510
1040,513
1040,540
1040,763
1040,769
1040,83
1040,833
1040,92
1040,935
1040,944
1041,184
1041,294
1042,1
1042,1002
1042,1035
1042,1056
1042,1074
1042,1115
1042,1127
1042,1151
1042,1178
1042,1180
1042,1355
1042,1405
1042,1471
1042,164
1042,178
1042,19
1042,210
1042,270
1042,327
1042,345
1042,363
1042,411
1042,53
1042,575
1042,620
1042,632
1042,698
1042,735
1042,738
1042,751
1042,908
1042,94
1042,943
1042,971
1043,1014
1043,1038
1043,1055
1043,1110
1043,113
1043,1130
1043,1149
1043,1188
1043,1231
1043,1233
1043,1250
1043,1255
1043,1292
1043,1302
1043,131
1043,1324
1043,1332
1043,1343
1043,1352
1043,1433
1043,1456
1043,1476
1043,1491
1043,157
1043,234
1043,258
1043,259
1043,301
1043,309
1043,320
1043,324
1043,338
1043,351
1043,357
1043,361
1043,435
1043,447
1043,482
1043,486
1043,500
1043,517
1043,535
1043,541
1043,566
1043,601
1043,603
1043,622
1043,644
1043,652
1043,678
1043,730
1043,754
1043,755
1043,78
1043,809
1043,832
1043,91
1043,919
1043,989
1044,10
1044,102
1044,1034
1044,1045
1044,1052
1044,1062
1044,1076
1044,1083
1044,1152
1044,1198
1044,120
1044,1202
1044,1204
1044,1208
1044,1209
1044,1220
1044,1242
1044,127
1044,1271
1044,1287
1044,1295
1044,1304
1044,1305
1044,1308
1044,1309
1044,1312
1044,1319
1044,1330
1044,1331
1044,1347
1044,1369
1044,1398
1044,14
1044,1405
1044,1411
1044,1419
1044,1421
1044,1425
1044,1470
1044,1481
1044,1489
1044,168
1044,194
1044,211
1044,216
1044,218
1044,22
1044,245
1044,254
1044,262
1044,274
1044,278
1044,310
1044,343
1044,362
1044,377
1044,387
1044,408
1044,409
1044,414
1044,430
1044,442
1044,460
1044,497
1044,526
1044,529
1044,559
1044,574
1044,582
1044,59
1044,63
1044,637
1044,640
1044,656
1044,68
1044,690
1044,70
1044,73
1044,732
1044,753
1044,762
1044,779
1044,840
1044,847
1044,855
1044,868
1044,870
1044,913
1044,93
1044,934
1044,939
1044,965
1044,977
1044,98
1044,986
1044,987
1045,1022
1045,1044
1045,1062
1045,1076
1045,1101
1045,1222
1045,1225
1045,1274
1045,1293
1045,1312
1045,1330
1045,1369
1045,1371
1045,1399
1045,14
1045,1407
1045,1411
1045,1421
1045,1467
1045,159
1045,168
1045,244
1045,245
1045,262
1045,267
1045,28
1045,29
1045,322
1045,341
1045,377
1045,497
1045,526
1045,529
1045,56
1045,613
1045,626
1045,63
1045,65
1045,690
1045,712
1045,733
1045,745
1045,75
1045,757
1045,779
1045,790
1045,898
1045,902
1045,903
1045,913
1045,917
1045,934
1045,938
1045,939
1045,977
1045,985
1046,1083
1047,1062
1047,119
1047,1194
1047,1213
1047,1275
1047,1276
1047,1366
1047,1391
1047,1423
1047,1482
1047,1489
1047,16
1047,294
1047,334
1047,359
1047,402
1047,422
1047,494
1047,501
1047,51
1047,564
1047,744
1047,767
1047,785
1047,830
1047,874
1047,902
1047,904
1047,921
1047,94
1047,953
1047,960
1047,988
1047,99
1048,1002
1048,1115
1048,1158
1048,1232
1048,1268
1048,1283
1048,1296
1048,137
1048,186
1048,298
1048,31
1048,331
1048,410
1048,411
1048,53
1048,582
1048,605
1048,695
1048,716
1048,888
1049,1006
1049,1050
1049,1067
1049,107
1049,1110
1049,1112
1049,1113
1049,1168
1049,1212
1049,1215
1049,1221
1049,1233
1049,1241
1049,1250
1049,1251
1049,1258
1049,1261
1049,1264
1049,1272
1049,1291
1049,1292
1049,1301
1049,131
1049,1316
1049,1329
1049,1335
1049,1342
1049,1350
1049,1400
1049,1408
1049,1409
1049,1410
1049,1424
1049,1427
1049,1433
1049,1437
1049,1441
1049,1450
1049,1455
1049,1488
1049,1491
1049,153
1049,197
1049,221
1049,268
1049,271
1049,282
1049,30
1049,300
1049,301
1049,309
1049,338
1049,370
1049,378
1049,395
1049,406
1049,435
1049,441
1049,452
1049,459
1049,482
1049,49
1049,492
1049,5
1049,50
1049,500
1049,517
1049,52
1049,568
1049,571
1049,583
1049,624
1049,634
1049,673
1049,710
1049,721
1049,722
1049,754
1049,775
1049,792
1049,809
1049,844
1049,857
1049,880
1049,885
1049,890
1049,925
1049,956
1049,958
105,1006
105,1014
105,1050
105,1057
105,1060
105,107
105,1071
105,1079
105,1110
105,1112
105,1143
105,1149
105,1168
105,1228
105,1230
105,1231
105,1233
105,1241
105,1246
105,1250
105,1255
105,1258
105,1261
105,1264
105,1289
105,1291
105,1292
105,1302
105,131
105,1314
105,1335
105,1338
105,1359
105,1360
105,1375
105,1420
105,1424
105,143
105,1437
105,1472
105,1475
105,1476
105,1491
105,153
105,157
105,197
105,232
105,234
105,241
105,259
105,271
105,275
105,296
105,302
105,305
105,309
105,320
105,324
105,338
105,350
105,351
105,369
105,370
105,376
105,378
105,395
105,406
105,42
105,421
105,434
105,435
105,44
105,447
105,459
105,482
105,486
105,5
105,50
105,508
105,517
105,52
105,535
105,541
105,548
105,553
105,566
105,601
105,603
105,609
105,624
105,644
105,652
105,673
105,678
105,682
105,710
105,721
105,741
105,754
105,768
105,809
105,82
105,829
105,844
105,861
105,885
105,892
105,91
105,918
105,946
105,959
105,967
1050,1005
1050,1006
1050,1014
1050,1039
1050,1049
1050,105
1050,1057
1050,1067
1050,107
1050,1075
1050,1109
1050,1110
1050,1112
1050,1113
1050,1117
1050,1154
1050,1156
1050,1168
1050,1183
1050,1212
1050,1215
1050,1233
1050,1241
1050,1250
1050,1251
1050,1256
1050,1258
1050,1261
1050,1291
1050,1301
1050,131
1050,1316
1050,1321
1050,1335
1050,1339
1050,1342
1050,1349
1050,1351
1050,1359
1050,1360
1050,1362
1050,1364
1050,1375
1050,1397
1050,1400
1050,1408
1050,1424
1050,1427
1050,143
1050,1433
1050,1437
1050,1441
1050,1446
1050,1455
1050,1475
1050,1488
1050,1491
1050,153
1050,188
1050,212
1050,214
1050,219
1050,221
1050,234
1050,239
1050,241
1050,253
1050,259
1050,268
1050,27
1050,271
1050,275
1050,282
1050,285
1050,30
1050,300
1050,301
1050,302
1050,308
1050,309
1050,320
1050,324
1050,326
1050,329
1050,337
1050,338
1050,350
1050,351
1050,357
1050,369
1050,370
1050,376
1050,42
1050,421
1050,423
1050,433
1050,434
1050,435
1050,454
1050,455
1050,459
1050,468
1050,474
1050,482
1050,486
1050,49
1050,492
1050,5
1050,50
1050,500
1050,505
1050,52
1050,532
1050,548
1050,566
1050,568
1050,57
1050,571
1050,58
1050,580
1050,586
1050,587
1050,592
1050,603
1050,61
1050,62
1050,621
1050,624
1050,629
1050,634
1050,644
1050,652
1050,667
1050,673
1050,682
1050,7
1050,710
1050,721
1050,741
1050,754
1050,755
1050,775
1050,777
1050,809
1050,82
1050,829
1050,844
1050,846
1050,849
1050,857
1050,861
1050,885
1050,886
1050,890
1050,907
1050,91
1050,914
1050,918
1050,925
1050,936
1050,946
1050,947
1050,956
1050,958
1050,975
1051,1022
1051,1062
1051,1076
1051,108
1051,1177
1051,1222
1051,1240
1051,1271
1051,1274
1051,1293
1051,1295
1051,1296
1051,1312
1051,1369
1051,1371
1051,14
1051,1407
1051,1421
1051,146
1051,1489
1051,154
1051,168
1051,179
1051,244
1051,245
1051,267
1051,29
1051,322
1051,341
1051,377
1051,379
1051,414
1051,430
1051,497
1051,526
1051,529
1051,569
1051,59
1051,626
1051,63
1051,640
1051,648
1051,65
1051,69
1051,690
1051,70
1051,701
1051,732
1051,779
1051,790
1051,835
1051,898
1051,903
1051,911
1051,917
1051,938
1051,939
1051,961
1051,986
1052,102
1052,1034
1052,1044
1052,1076
1052,1152
1052,120
1052,1202
1052,1204
1052,1209
1052,1287
1052,1308
1052,1330
1052,1331
1052,1347
1052,1398
1052,1405
1052,1470
1052,194
1052,216
1052,22
1052,262
1052,274
1052,278
1052,310
1052,408
1052,409
1052,442
1052,460
1052,574
1052,779
1052,840
1052,847
1052,855
1052,868
1052,913
1052,934
1052,939
1052,977
1052,98
1052,987
1053,1009
1053,1011
1053,1025
1053,1029
1053,115
1053,117
1053,1175
1053,1182
1053,1185
1053,1204
1053,1299
1053,1365
1053,1412
1053,1438
1053,1466
1053,1473
1053,180
1053,263
1053,294
1053,295
1053,297
1053,332
1053,344
1053,371
1053,386
1053,412
1053,420
1053,477
1053,520
1053,546
1053,595
1053,598
1053,606
1053,663
1053,699
1053,824
1053,827
1053,95
1053,972
1054,333
1054,799
