3,9419,1
3,9420,1
3,11818,1
3,27367,1
3,37888,1
3,53223,1
4,10,1
4,12,20
4,16,1
4,17,10
4,23,25
4,25,1
4,27,3
4,29,40
4,30,16
4,33,19
4,42,12
4,44,3
4,46,1
4,48,2
4,51,6
4,52,7
4,54,2
4,60,22
4,67,5
4,72,3
4,73,1
4,81,4
4,83,6
4,84,4
4,85,1
4,95,1
4,99,2
4,100,3
4,101,1
4,104,3
4,122,4
4,139,1
4,142,4
4,143,1
4,144,13
4,152,1
4,156,3
4,160,2
4,181,1
4,233,12
4,234,1
4,235,4
4,239,3
4,245,1
4,251,6
4,277,1
4,279,1
4,282,1
4,289,2
4,291,2
4,295,1
4,297,7
4,299,1
4,301,4
4,306,1
4,307,1
4,309,2
4,310,1
4,312,1
4,314,4
4,316,2
4,340,1
4,343,9
4,364,3
4,388,6
4,393,6
4,394,1
4,400,1
4,410,1
4,416,1
4,420,2
4,425,1
4,426,9
4,438,2
4,449,1
4,451,1
4,458,1
4,465,1
4,466,3
4,469,1
4,470,2
4,473,5
4,474,4
4,477,4
4,479,3
4,482,1
4,489,1
4,491,1
4,492,2
4,515,1
4,529,1
4,531,2
4,536,1
4,550,1
4,551,2
4,555,1
4,563,3
4,574,2
4,575,1
4,588,1
4,604,1
4,612,1
4,613,4
4,614,1
4,621,1
4,623,1
4,630,2
4,644,1
4,646,2
4,657,1
4,658,1
4,663,2
4,683,1
4,692,1
4,695,2
4,722,9
4,731,1
4,742,1
4,746,1
4,748,1
4,749,6
4,766,3
4,770,1
4,775,4
4,778,1
4,779,2
4,793,4
4,813,5
4,824,3
4,825,2
4,827,1
4,828,3
4,832,1
4,834,1
4,838,1
4,845,2
4,847,1
4,849,2
4,850,1
4,863,3
4,864,1
4,870,3
4,877,2
4,886,2
4,887,1
4,902,4
4,905,1
4,910,2
4,912,2
4,914,1
4,920,1
4,921,1
4,922,6
4,930,2
4,939,1
4,942,2
4,947,3
4,965,1
4,968,2
4,969,1
4,970,1
4,977,1
4,982,1
4,985,1
4,987,1
4,988,1
4,992,2
4,993,1
4,995,1
4,996,2
4,1003,5
4,1010,2
4,1017,1
4,1018,6
4,1034,1
4,1038,2
4,1040,1
4,1044,1
4,1065,3
4,1071,2
4,1077,1
4,1101,1
4,1102,1
4,1103,1
4,1123,1
4,1124,1
4,1128,1
4,1130,1
4,1134,1
4,1137,1
4,1138,1
4,1145,2
4,1157,3
4,1160,2
4,1196,3
4,1206,1
4,1211,1
4,1236,1
4,1245,3
4,1260,3
4,1266,1
4,1268,1
4,1270,1
4,1282,1
4,1283,1
4,1305,1
4,1325,1
4,1330,1
4,1347,1
4,1365,1
4,1425,3
4,1452,3
4,1463,1
4,1472,1
4,1485,1
4,1487,1
4,1491,1
4,1507,1
4,1508,1
4,1552,1
4,1557,1
4,1571,1
4,1580,1
4,1608,1
4,1635,1
4,1646,4
4,1649,1
4,1676,1
4,1678,1
4,1690,1
4,1735,1
4,1784,1
4,1810,1
4,1855,1
4,1861,1
4,1863,1
4,1870,1
4,1894,1
4,1898,1
4,1906,2
4,1910,1
4,1924,1
4,2030,1
4,2038,1
4,2045,1
4,2095,1
4,2111,1
4,2113,2
4,2182,1
4,2220,1
4,2232,4
4,2254,1
4,2444,2
4,2465,1
4,2534,1
4,2585,1
4,2608,1
4,2633,1
4,2717,1
4,2791,3
4,2807,1
4,2829,2
4,2906,1
4,3023,2
4,3057,1
4,3069,1
4,3140,7
4,3153,1
4,3167,1
4,3183,3
4,3192,1
4,3289,1
4,3290,1
4,3291,1
4,3292,1
4,3293,1
4,3294,1
4,3295,1
4,3296,1
4,3297,1
4,3469,4
4,3471,3
4,3482,1
4,3501,1
4,3559,1
4,3565,1
4,3708,2
4,3903,1
4,3950,1
4,3995,1
4,4066,1
4,4088,2
4,4094,1
4,4316,1
4,4501,1
4,4709,1
4,4729,1
4,4743,3
4,4921,1
4,5003,1
4,5082,1
4,5149,1
4,5488,1
4,5915,1
4,6099,1
4,6427,1
4,6521,1
4,6625,1
4,6954,1
4,7077,1
4,7670,4
4,7803,1
4,7808,1
4,7951,1
4,8012,1
4,8142,1
4,8413,1
4,8811,1
4,8979,1
4,9007,1
4,9413,1
4,9414,1
4,9445,1
4,10050,1
4,10310,1
4,10528,1
4,10775,4
4,11227,1
4,11256,1
4,11761,1
4,12034,1
4,13012,1
4,14705,1
4,15869,1
4,17147,1
4,18175,1
4,19354,1
4,20593,3
4,22058,1
4,22098,2
4,22508,1
4,31724,1
4,31760,1
4,31927,1
4,36512,1
4,38811,1
4,41950,1
4,45754,1
4,45956,1
4,46815,1
4,53416,1
4,53976,2
4,53977,1
4,53978,1
4,53979,1
4,53980,3
5,12,3
5,16,1
5,23,8
5,29,12
5,30,8
5,31,1
5,33,8
5,41,3
5,42,5
5,51,2
5,52,1
5,60,3
5,81,1
5,83,2
5,99,5
5,104,1
5,122,1
5,142,1
5,144,1
5,160,3
5,183,1
5,233,2
5,235,1
5,245,1
5,251,1
5,282,1
5,289,2
5,301,2
5,304,1
5,312,1
5,383,1
5,388,1
5,394,1
5,419,2
5,451,3
5,456,1
5,458,2
5,467,1
5,473,2
5,474,2
5,477,2
5,491,1
5,498,1
5,504,1
5,558,1
5,574,1
5,644,2
5,663,3
5,676,1
5,692,3
5,722,3
5,748,1
5,753,2
5,754,2
5,755,2
5,761,1
5,767,2
5,769,4
5,770,1
5,775,1
5,778,2
5,809,2
5,813,4
5,814,3
5,824,1
5,828,2
5,834,2
5,850,1
5,854,1
5,863,1
5,870,1
5,876,1
5,877,4
5,886,2
5,890,3
5,903,1
5,921,4
5,922,1
5,969,2
5,993,1
5,1015,1
5,1018,1
5,1028,2
5,1071,1
5,1077,1
5,1079,1
5,1081,1
5,1090,1
5,1116,1
5,1125,1
5,1169,1
5,1208,1
5,1235,2
5,1245,1
5,1249,1
5,1255,1
5,1324,1
5,1383,1
5,1391,1
5,1403,1
5,1413,1
5,1511,1
5,1527,1
5,1538,5
5,1545,2
5,1552,1
5,1558,1
5,1573,1
5,1668,2
5,1758,1
5,2066,1
5,2088,1
5,2165,1
5,2247,1
5,2271,1
5,2342,1
5,2477,1
5,2637,1
5,3058,1
5,3065,1
5,3086,1
5,3434,1
5,3484,1
5,3554,1
5,3681,1
5,3861,1
5,4066,1
5,4153,1
5,4235,1
5,4651,1
5,5219,1
5,5313,1
5,5314,1
5,5315,1
5,5332,2
5,5337,2
5,5963,1
5,6051,1
5,6864,2
5,7077,1
5,7162,2
5,7344,1
5,7453,2
5,7595,1
5,7602,1
5,8030,1
5,8074,1
5,8080,1
5,8126,5
5,8139,1
5,8360,1
5,8372,1
5,8838,1
5,9667,1
5,11133,6
5,12871,2
5,15140,1
5,48546,1
5,50076,2
5,53981,1
6,6,1
6,12,3
6,16,1
6,23,2
6,27,2
6,29,4
6,30,4
6,33,9
6,42,1
6,48,3
6,49,1
6,52,2
6,72,1
6,76,1
6,81,1
6,83,2
6,100,1
6,101,1
6,104,1
6,119,1
6,139,1
6,144,2
6,233,3
6,251,1
6,252,1
6,276,1
6,295,3
6,299,1
6,301,3
6,304,1
6,307,1
6,312,1
6,314,2
6,388,1
6,422,3
6,438,1
6,456,1
6,458,2
6,473,1
6,474,3
6,476,1
6,477,2
6,630,2
6,644,1
6,663,1
6,706,1
6,712,1
6,722,2
6,745,1
6,749,1
6,770,1
6,775,1
6,778,2
6,783,1
6,801,1
6,813,1
6,828,2
6,841,1
6,854,2
6,895,2
6,902,1
6,905,1
6,922,2
6,969,1
6,973,1
6,993,1
6,1015,1
6,1038,1
6,1071,1
6,1101,2
6,1103,1
6,1245,1
6,1285,1
6,1302,1
6,1320,1
6,1329,1
6,1363,1
6,1380,1
6,1416,1
6,1424,1
6,1546,1
6,1580,1
6,1586,1
6,1653,1
6,1767,1
6,1870,1
6,2088,1
6,2119,1
6,2214,1
6,2330,1
6,2382,1
6,2448,1
6,2458,1
6,2461,1
6,2533,1
6,2558,1
6,2865,1
6,2893,1
6,2898,1
6,2970,1
6,3008,1
6,3275,1
6,3574,1
6,3577,1
6,3936,2
6,4039,1
6,4128,1
6,4236,1
6,4253,1
6,4270,1
6,4544,1
6,4561,2
6,4725,1
6,5057,1
6,5138,1
6,5521,1
6,5529,1
6,6793,2
6,7902,1
6,7925,1
6,9014,1
6,9111,2
6,9112,2
6,9113,2
6,9114,2
6,9115,1
6,9205,1
6,9575,1
6,9576,1
6,9577,1
6,9578,1
6,9708,1
6,9709,1
6,22343,1
6,28843,1
6,30543,2
6,32121,1
6,32416,1
6,34477,1
6,37154,2
6,46872,1
6,53982,2
6,53983,1
7,12,4
7,16,1
7,23,3
7,27,2
7,29,10
7,30,4
7,33,9
7,48,2
7,52,3
7,60,12
7,72,3
7,81,5
7,83,2
7,99,2
7,104,2
7,137,1
7,142,2
7,144,3
7,160,2
7,173,4
7,184,1
7,233,3
7,235,1
7,251,2
7,297,1
7,314,2
7,335,2
7,388,1
7,394,1
7,419,2
7,446,2
7,473,2
7,474,1
7,475,1
7,476,1
7,477,7
7,481,2
7,511,2
7,515,2
7,536,1
7,539,1
7,630,3
7,684,3
7,722,2
7,738,2
7,748,1
7,749,1
7,770,1
7,775,6
7,778,2
7,785,1
7,798,1
7,813,3
7,823,1
7,824,1
7,828,1
7,840,1
7,849,2
7,877,2
7,905,1
7,910,1
7,922,2
7,942,2
7,947,1
7,971,1
7,972,1
7,985,1
7,992,1
7,995,2
7,1016,1
7,1018,2
7,1028,2
7,1030,1
7,1040,1
7,1094,1
7,1101,1
7,1134,1
7,1157,1
7,1183,2
7,1196,1
7,1245,1
7,1266,1
7,1280,1
7,1287,1
7,1329,1
7,1331,2
7,1343,1
7,1358,1
7,1392,1
7,1416,1
7,1425,1
7,1454,1
7,1463,1
7,1538,1
7,1649,1
7,1737,1
7,1753,1
7,1755,1
7,1767,2
7,1823,1
7,1826,2
7,1870,2
7,1947,2
7,2008,1
7,2113,1
7,2131,2
7,2136,1
7,2165,1
7,2172,1
7,2214,1
7,2219,1
7,2356,1
7,2372,2
7,2801,1
7,3061,1
7,3387,2
7,3459,2
7,3481,1
7,3600,1
7,3644,4
7,3832,1
7,4112,1
7,4219,1
7,4264,2
7,4315,2
7,4829,1
7,5149,1
7,5688,2
7,6090,1
7,7291,2
7,7323,6
7,7324,3
7,7325,2
7,7326,2
7,7327,2
7,7328,3
7,7329,3
7,7330,4
7,7331,1
7,7332,1
7,7333,1
7,7417,1
7,9429,1
7,9430,1
7,9431,1
7,10915,1
7,21881,1
7,25529,2
7,32977,1
7,33298,3
7,40880,1
7,53655,1
7,53984,1
7,53985,1
8,3,1
8,12,16
8,15,1
8,16,2
8,17,1
8,23,10
8,27,10
8,29,29
8,30,9
8,33,20
8,42,7
8,44,1
8,48,4
8,49,2
8,51,4
8,52,7
8,60,29
8,66,1
8,67,1
8,72,2
8,81,6
8,83,1
8,99,1
8,100,2
8,104,2
8,114,1
8,116,2
8,117,4
8,122,2
8,131,1
8,139,2
8,142,3
8,144,5
8,158,1
8,160,3
8,232,1
8,233,18
8,235,5
8,239,1
8,245,1
8,251,3
8,277,1
8,297,1
8,298,1
8,305,1
8,307,3
8,310,2
8,314,2
8,340,1
8,388,6
8,391,1
8,438,1
8,439,1
8,456,1
8,458,5
8,465,2
8,466,2
8,467,1
8,469,2
8,473,2
8,474,11
8,476,1
8,477,3
8,483,2
8,486,3
8,524,2
8,529,9
8,544,3
8,592,1
8,593,2
8,638,2
8,643,13
8,644,1
8,646,6
8,652,1
8,663,1
8,668,1
8,697,3
8,705,1
8,712,1
8,722,14
8,728,1
8,749,1
8,761,3
8,770,2
8,778,2
8,789,1
8,792,2
8,823,1
8,824,1
8,828,1
8,841,1
8,850,1
8,863,2
8,877,2
8,886,1
8,905,1
8,912,1
8,918,1
8,921,1
8,922,5
8,947,1
8,969,4
8,986,1
8,988,1
8,993,4
8,1003,3
8,1015,1
8,1017,2
8,1018,2
8,1020,1
8,1029,2
8,1030,3
8,1036,1
8,1038,2
8,1066,2
8,1071,1
8,1089,1
8,1099,1
8,1100,1
8,1101,1
8,1132,1
8,1133,1
8,1157,1
8,1191,1
8,1245,1
8,1253,1
8,1279,1
8,1280,1
8,1284,1
8,1297,2
8,1319,1
8,1320,1
8,1328,1
8,1334,1
8,1345,1
8,1360,1
8,1391,1
8,1410,3
8,1421,1
8,1460,1
8,1470,1
8,1511,1
8,1537,1
8,1538,1
8,1543,2
8,1546,1
8,1626,6
8,1630,1
8,1653,2
8,1678,1
8,1698,4
8,1703,2
8,1722,1
8,1758,2
8,1813,1
8,1853,2
8,1858,1
8,1881,1
8,1890,1
8,1891,1
8,2012,1
8,2028,1
8,2029,1
8,2039,1
8,2065,2
8,2205,1
8,2213,1
8,2229,1
8,2232,4
8,2279,1
8,2361,1
8,2362,1
8,2387,1
8,2390,1
8,2446,1
8,2492,1
8,2562,1
8,2615,1
8,2619,1
8,2648,2
8,2721,4
8,2747,1
8,2758,1
8,2759,1
8,2830,1
8,2846,1
8,2854,1
8,2865,1
8,2882,1
8,2911,1
8,2987,1
8,3165,1
8,3285,1
8,3318,1
8,3320,1
8,3466,1
8,3470,1
8,3477,1
8,3492,1
8,3501,1
8,3533,1
8,3669,1
8,3839,1
8,3847,1
8,4033,2
8,4039,1
8,4086,2
8,4128,1
8,4394,3
8,4397,1
8,4474,1
8,4538,1
8,4571,3
8,4617,1
8,4635,3
8,4784,1
8,4789,2
8,4790,2
8,4791,2
8,4792,1
8,5072,1
8,5526,1
8,5843,1
8,5941,1
8,5974,1
8,6218,1
8,6645,1
8,6702,1
8,6711,1
8,6765,3
8,6766,2
8,6783,1
8,6784,1
8,6785,1
8,6890,1
8,7146,1
8,7154,1
8,7180,1
8,7181,1
8,7182,1
8,7183,1
8,7184,1
8,7185,1
8,7387,2
8,7527,1
8,7817,2
8,7864,1
8,7970,4
8,7971,5
8,7976,1
8,8206,1
8,8328,1
8,8366,1
8,8998,1
8,9252,1
8,9608,1
8,9815,1
8,11209,1
8,11958,1
8,11959,1
8,13627,1
8,13874,1
8,17373,1
8,17560,1
8,18587,1
8,28653,1
8,28965,1
8,29409,1
8,30625,1
8,34056,1
8,43726,1
8,45960,4
8,50417,1
8,53986,2
8,53987,1
8,53988,1
8,53989,1
8,53990,1
8,53991,2
8,53992,1
9,12,5
9,23,2
9,30,2
9,33,4
9,44,2
9,52,1
9,80,2
9,81,2
9,84,1
9,99,2
9,100,2
9,104,1
9,137,2
9,139,1
9,142,1
9,144,3
9,235,1
9,242,1
9,245,1
9,247,2
9,314,1
9,316,1
9,466,1
9,474,3
9,477,3
9,492,1
9,692,2
9,722,2
9,766,1
9,770,1
9,775,1
9,778,2
9,824,1
9,843,1
9,850,1
9,877,1
9,905,1
9,912,1
9,928,1
9,969,1
9,1023,1
9,1028,1
9,1030,1
9,1130,2
9,1349,1
9,1497,1
9,1595,1
9,1786,2
9,1787,2
9,1821,1
9,1917,1
9,1926,1
9,1983,2
9,2087,1
9,2277,1
9,2278,1
9,2291,1
9,2474,1
9,2833,3
9,2975,2
9,3399,1
9,3638,2
9,3932,2
9,4187,1
9,4273,2
9,5360,1
9,6184,1
9,6647,1
9,6648,1
9,6649,2
9,6866,1
9,7105,1
9,7656,1
9,8148,1
9,8766,1
9,8946,1
9,9758,1
9,9759,1
9,10944,1
9,11657,1
9,12588,1
9,14362,1
9,17562,1
9,17845,1
9,19010,1
9,21630,1
9,27882,1
9,30331,1
9,31291,1
9,53993,1
9,53994,1
9,53995,1
9,53996,1
10,12,3
10,23,2
10,27,1
10,29,3
10,30,1
10,33,5
10,42,3
10,48,1
10,51,1
10,60,7
10,71,1
10,72,1
10,81,1
10,122,4
10,131,1
10,144,2
10,291,1
10,297,1
10,335,1
10,368,1
10,388,2
10,419,3
10,473,1
10,474,1
10,477,4
10,511,1
10,515,1
10,531,1
10,593,1
10,630,1
10,668,2
10,676,1
10,684,1
10,722,2
10,738,1
10,775,1
10,792,1
10,813,3
10,823,1
10,838,2
10,840,1
10,877,2
10,916,2
10,930,1
10,933,2
10,967,1
10,988,1
10,995,1
10,996,1
10,1015,1
10,1018,2
10,1028,1
10,1101,1
10,1319,1
10,1331,1
10,1345,2
10,1544,1
10,1742,1
10,1743,1
10,1767,1
10,1819,1
10,1823,1
10,1826,1
10,1855,1
10,1870,1
10,1907,1
10,1947,1
10,2372,1
10,2713,2
10,2912,1
10,2983,1
10,3061,1
10,3387,1
10,3985,1
10,4219,1
10,4264,1
10,4315,1
10,4824,1
10,5149,1
10,5688,1
10,6900,1
10,7291,1
10,7323,2
10,7324,1
10,7325,1
10,7326,1
10,7327,1
10,7328,1
10,7329,1
10,7330,1
10,9430,1
10,9649,1
10,9650,1
10,17771,1
10,22866,1
10,40880,1
11,12,7
11,16,1
11,23,6
11,25,1
11,27,5
11,29,11
11,30,6
11,31,1
11,33,17
11,37,1
11,42,6
11,44,1
11,48,6
11,49,5
11,51,6
11,60,10
11,72,4
11,81,7
11,83,1
11,101,2
11,104,2
11,111,1
11,122,1
11,131,1
11,139,3
11,143,4
11,144,7
11,160,3
11,173,1
11,233,12
11,235,3
11,251,2
11,279,1
11,295,6
11,301,4
11,306,1
11,307,2
11,311,1
11,314,2
11,320,1
11,335,1
11,365,1
11,388,3
11,391,1
11,393,2
11,397,5
11,419,2
11,428,4
11,458,1
11,469,1
11,473,2
11,474,1
11,477,8
11,481,1
11,511,1
11,515,1
11,529,1
11,536,1
11,580,1
11,584,2
11,598,2
11,613,1
11,644,3
11,663,1
11,668,1
11,684,9
11,694,1
11,716,1
11,722,9
11,738,6
11,745,4
11,746,1
11,748,3
11,749,1
11,768,1
11,775,5
11,778,1
11,782,3
11,792,1
11,793,1
11,813,8
11,840,1
11,846,1
11,850,2
11,863,2
11,877,7
11,887,1
11,902,2
11,905,1
11,909,1
11,910,1
11,916,4
11,922,4
11,925,1
11,928,3
11,930,1
11,933,1
11,959,1
11,969,2
11,970,1
11,971,3
11,972,2
11,993,2
11,995,3
11,1003,1
11,1025,1
11,1028,3
11,1030,2
11,1038,1
11,1044,1
11,1053,1
11,1065,3
11,1066,2
11,1101,1
11,1104,1
11,1105,2
11,1130,1
11,1201,1
11,1235,3
11,1280,2
11,1284,1
11,1302,1
11,1304,1
11,1331,1
11,1343,3
11,1345,2
11,1350,1
11,1353,1
11,1364,1
11,1368,1
11,1380,1
11,1392,1
11,1398,1
11,1410,1
11,1472,1
11,1529,3
11,1558,1
11,1571,1
11,1651,1
11,1659,1
11,1663,3
11,1713,1
11,1726,1
11,1728,1
11,1735,1
11,1739,1
11,1767,3
11,1768,1
11,1777,1
11,1784,1
11,1812,1
11,1823,1
11,1826,1
11,1839,1
11,1885,2
11,1901,2
11,1947,1
11,2022,2
11,2045,1
11,2062,1
11,2131,2
11,2145,2
11,2172,1
11,2260,1
11,2372,1
11,2465,1
11,2469,1
11,2470,1
11,2484,1
11,2853,1
11,2866,1
11,2889,1
11,2954,1
11,2965,1
11,2983,1
11,3061,1
11,3064,1
11,3164,2
11,3183,1
11,3387,1
11,3412,1
11,3459,1
11,3545,2
11,3588,3
11,3633,1
11,3693,1
11,3694,1
11,4215,1
11,4219,1
11,4264,1
11,4315,1
11,4594,1
11,4674,1
11,4770,1
11,4776,2
11,4777,2
11,4778,3
11,4779,3
11,4780,1
11,4781,1
11,4782,1
11,4783,1
11,4784,1
11,4785,1
11,4786,1
11,4787,1
11,5149,1
11,5688,1
11,6192,1
11,6900,1
11,7291,1
11,7323,4
11,7324,1
11,7325,1
11,7326,1
11,7327,1
11,7328,2
11,7329,2
11,7330,2
11,7768,1
11,8185,2
11,9430,2
11,9692,1
11,14449,1
11,15817,1
11,15937,1
11,16329,1
11,21201,1
11,27445,2
11,38205,1
11,40880,1
11,53997,1
12,6,1
12,9,1
12,12,28
12,16,3
12,23,14
12,25,2
12,27,3
12,29,41
12,30,12
12,31,2
12,33,31
12,42,12
12,44,2
12,45,1
12,48,3
12,49,3
12,51,6
12,52,11
12,55,1
12,60,15
12,67,9
12,71,1
12,72,5
12,80,4
12,81,9
12,92,1
12,95,6
12,99,3
12,100,3
12,101,2
12,102,9
12,104,2
12,117,2
12,122,9
12,131,2
12,139,5
12,142,3
12,144,6
12,158,2
12,160,4
12,173,1
12,233,18
12,235,2
12,239,1
12,243,1
12,245,1
12,251,8
12,252,1
12,264,1
12,273,1
12,277,1
12,282,1
12,297,4
12,304,1
12,306,2
12,307,1
12,314,2
12,316,1
12,329,1
12,340,3
12,355,1
12,368,1
12,378,1
12,384,1
12,388,7
12,391,1
12,397,1
12,400,2
12,416,1
12,428,1
12,439,2
12,449,1
12,458,1
12,466,3
12,467,3
12,469,1
12,470,1
12,474,6
12,475,1
12,476,2
12,477,5
12,479,3
12,481,2
12,482,1
12,483,1
12,492,1
12,498,1
12,514,1
12,527,2
12,539,1
12,550,1
12,551,1
12,558,1
12,572,1
12,574,3
12,584,2
12,589,2
12,595,1
12,597,1
12,617,2
12,623,3
12,630,7
12,644,4
12,663,4
12,684,2
12,692,1
12,705,1
12,708,3
12,722,1
12,737,1
12,744,2
12,748,1
12,770,1
12,778,1
12,782,2
12,792,2
12,794,1
12,795,1
12,796,1
12,813,4
12,814,1
12,823,2
12,827,1
12,832,1
12,834,1
12,847,1
12,850,1
12,854,2
12,863,6
12,877,2
12,886,4
12,888,4
12,902,2
12,905,1
12,908,1
12,912,1
12,916,1
12,921,2
12,922,7
12,928,1
12,935,1
12,972,1
12,973,1
12,980,1
12,992,1
12,993,1
12,994,2
12,995,6
12,1003,1
12,1017,1
12,1018,1
12,1023,2
12,1027,1
12,1029,1
12,1038,1
12,1040,2
12,1042,1
12,1051,1
12,1052,2
12,1056,1
12,1065,1
12,1077,1
12,1079,3
12,1082,2
12,1083,1
12,1089,1
12,1091,1
12,1102,5
12,1105,3
12,1118,1
12,1132,1
12,1155,1
12,1157,1
12,1162,1
12,1172,5
12,1196,1
12,1202,3
12,1204,1
12,1206,1
12,1233,1
12,1245,2
12,1319,4
12,1325,1
12,1329,1
12,1345,1
12,1358,1
12,1360,2
12,1366,1
12,1372,1
12,1376,1
12,1410,2
12,1411,1
12,1416,1
12,1446,1
12,1463,2
12,1493,2
12,1541,3
12,1545,2
12,1552,1
12,1557,1
12,1572,1
12,1576,1
12,1580,1
12,1595,1
12,1638,1
12,1657,1
12,1677,3
12,1692,1
12,1705,1
12,1728,2
12,1735,1
12,1740,1
12,1755,2
12,1757,1
12,1765,1
12,1772,1
12,1796,1
12,1863,1
12,1870,1
12,1874,4
12,1875,2
12,1883,1
12,1907,1
12,2045,1
12,2061,1
12,2070,1
12,2088,2
12,2121,1
12,2136,1
12,2151,1
12,2182,1
12,2214,1
12,2222,2
12,2261,1
12,2367,1
12,2416,3
12,2419,1
